0,1.1849605,2.522874
10,0.21427917,0.6040548
20,0.12974225,0.31575662
30,0.10852206,0.2489909
40,0.09938225,0.23531267
50,0.09447158,0.23500267
60,0.09151241,0.23663896
70,0.089581534,0.23732968
80,0.08825336,0.23665652
90,0.087308764,0.23506878
100,0.08662081,0.23287208
110,0.08610933,0.23031771
120,0.08572109,0.22756793
130,0.08541983,0.22484063
140,0.085188046,0.22174793
150,0.08498659,0.21902043
160,0.08482601,0.21636666
170,0.0846907,0.2148031
180,0.084573746,0.211167
190,0.08447428,0.20883605
200,0.08439092,0.20655984
210,0.08432222,0.20458184
220,0.08424645,0.20292069
230,0.08419411,0.20191632
240,0.084138885,0.19989471
250,0.08409409,0.19830894
260,0.084062956,0.1967061
270,0.08402897,0.19618964
280,0.08399174,0.19541098
290,0.08396442,0.19426991
300,0.083949804,0.19378032
310,0.08393859,0.19261363
320,0.083910234,0.19207072
330,0.08392542,0.19230819
340,0.08388794,0.19134735
350,0.083886504,0.19083877
360,0.0838705,0.18961045
370,0.08388878,0.19000311
380,0.08383746,0.19253106
390,0.08381134,0.19053742
400,0.0838626,0.1894258
410,0.083873324,0.18861969
420,0.083834395,0.19073229
430,0.083849154,0.1891647
440,0.08383348,0.18851106
450,0.083807215,0.18990257
460,0.08387547,0.18977512
470,0.08385747,0.18840787
480,0.08384435,0.18670924
490,0.08387111,0.18768029
500,0.08383824,0.18820958
510,0.08381189,0.1889333
520,0.08384868,0.18956709
530,0.083872594,0.18931797
540,0.08393444,0.18655142
550,0.083886676,0.18754055
560,0.0839045,0.18900025
570,0.08385457,0.19013608
580,0.08380605,0.18832238
590,0.08388238,0.18888362
600,0.08393414,0.18995109
610,0.08396233,0.1859684
620,0.08389185,0.18766639
630,0.0838751,0.18780147
640,0.083901756,0.18802081
650,0.0838517,0.18782222
660,0.08388282,0.18779512
670,0.08397177,0.18602693
680,0.08391864,0.18862028
690,0.08393302,0.18703613
700,0.08393824,0.18812172
710,0.08394626,0.18907255
720,0.083885185,0.18810356
730,0.083888054,0.18779434
740,0.083962515,0.1907351
750,0.08391301,0.18890268
760,0.08395999,0.18802768
770,0.08400142,0.1894525
780,0.08386301,0.18744475
790,0.08394703,0.18755533
800,0.08395874,0.18946758
810,0.08390507,0.18933664
820,0.08393739,0.18813622
830,0.08397166,0.1889826
840,0.083905265,0.18822898
850,0.08397837,0.18791014
860,0.083977535,0.18954965
870,0.08397958,0.1880778
880,0.084016405,0.18759552
890,0.0840861,0.18882674
900,0.083963305,0.18855245
910,0.083960414,0.18750899
920,0.083903745,0.18899812
930,0.08397244,0.18802842
940,0.08408915,0.18863569
950,0.08405974,0.18838991
960,0.08397794,0.1880195
970,0.083972655,0.18875292
980,0.083970144,0.18800843
