0,0.2081794,0.3368806
10,0.05595126,0.34081435
20,0.038208816,0.2597103
30,0.024462681,0.08330339
40,0.021859387,0.052096248
50,0.024171803,0.12616989
60,0.015384262,0.062100247
70,0.016350271,0.051104065
80,0.010788727,0.06247279
90,0.0073272386,0.03812146
100,0.010043535,0.12014375
110,0.009154427,0.036923714
120,0.008903475,0.06610299
130,0.0071503976,0.040995125
140,0.005494462,0.043542832
150,0.0077007324,0.08566192
160,0.0067506745,0.048650462
170,0.005127882,0.026180698
180,0.006144898,0.021478854
190,0.0057092984,0.04629631
200,0.0052802055,0.03558938
210,0.0060202917,0.03192158
220,0.005120283,0.033091128
230,0.005204004,0.024373597
240,0.0037269045,0.020201944
250,0.0069120857,0.032044586
260,0.00554583,0.027627917
270,0.0067088413,0.019258274
280,0.003993483,0.035686042
290,0.0042374814,0.030556427
300,0.005093586,0.033357423
310,0.004986751,0.054588858
320,0.003686932,0.05324944
330,0.005367732,0.038837396
340,0.0053995694,0.027053474
350,0.0051124995,0.02196418
360,0.005546391,0.0507852
370,0.0034010042,0.029424524
380,0.0032626346,0.04090899
390,0.0041876314,0.024948137
