0,0.17421237,0.77617836
10,0.041765247,0.087560154
20,0.031755034,0.05415895
30,0.031174298,0.091590516
40,0.020754881,0.04723622
50,0.019603975,0.048452273
60,0.018559074,0.04325343
70,0.017594157,0.05778521
80,0.015917402,0.04064243
90,0.0151641285,0.039540034
100,0.015442987,0.052483127
110,0.013874147,0.035271205
120,0.013505271,0.04999405
130,0.013164022,0.03183133
140,0.011264272,0.029870337
150,0.010397183,0.034380417
160,0.010920463,0.03742488
170,0.009566325,0.03170801
180,0.009980806,0.031143812
190,0.01231745,0.032357633
200,0.010134842,0.029196953
210,0.010794847,0.039355565
220,0.010834509,0.0443399
230,0.01198806,0.03280253
240,0.0077218073,0.029441273
250,0.010596027,0.0358957
260,0.009115447,0.033223026
270,0.0082749585,0.03199174
280,0.011422648,0.041530848
290,0.010031505,0.04693533
300,0.010499558,0.057047483
310,0.00994011,0.044023782
320,0.0105639575,0.047708355
330,0.0103255445,0.043359566
340,0.008436835,0.038288046
350,0.008442489,0.03341016
360,0.012178246,0.046490945
370,0.010381522,0.032593206
380,0.009809506,0.030075287
390,0.009204035,0.036210857
400,0.008888891,0.03309604
410,0.008560373,0.025732249
420,0.008004922,0.027175466
430,0.010503748,0.029495524
440,0.008366662,0.030084103
450,0.007426766,0.03250315
460,0.006386437,0.029626686
470,0.0063601034,0.030665059
480,0.00635355,0.024254883
490,0.008133932,0.035318296
500,0.010667492,0.042629883
510,0.008732689,0.04199286
520,0.007550322,0.04367913
530,0.0075520594,0.042010337
540,0.007335626,0.029807186
550,0.007010782,0.03352111
560,0.007470487,0.03128401
570,0.008194265,0.0281131
580,0.0067561474,0.028210696
590,0.0067583276,0.029130258
600,0.0070594545,0.03162102
610,0.007626902,0.02908639
620,0.007462256,0.048527136
630,0.006686343,0.03776829
640,0.007520642,0.03589803
650,0.0061692307,0.031918194
660,0.0072626844,0.03189288
670,0.0056549422,0.026515651
680,0.010171712,0.03380881
690,0.008152699,0.027245568
700,0.0051880376,0.029587824
710,0.004912981,0.029034566
720,0.004766282,0.028655237
730,0.0052000238,0.029129434
740,0.004902993,0.027720124
750,0.0057027102,0.028747978
760,0.005384729,0.031786878
770,0.004877664,0.035681635
780,0.0055842237,0.029597877
790,0.008901611,0.04501214
800,0.0064580976,0.02478295
810,0.0115564605,0.049214695
820,0.004442585,0.032756787
830,0.0042705433,0.03208711
840,0.004297114,0.032345288
850,0.0041710692,0.03140068
860,0.004236818,0.03156724
870,0.0044006184,0.029562015
880,0.004762482,0.0242861
890,0.004120193,0.029790286
900,0.003767092,0.034503326
910,0.00399017,0.038160637
920,0.004166682,0.036786504
930,0.0061664786,0.057741962
940,0.004756537,0.038413547
950,0.004557315,0.047419947
960,0.004150927,0.044325747
970,0.0037196307,0.058011994
980,0.0068993545,0.05146766
990,0.009713544,0.08055062
