0,0.16699702,0.6079508
10,0.04244578,0.11295424
20,0.03232211,0.068827346
30,0.024658503,0.078711204
40,0.020356512,0.05938175
50,0.019549739,0.07258698
60,0.02125047,0.097314715
70,0.016692616,0.06769196
80,0.014542013,0.052210618
90,0.016499553,0.0798486
100,0.013853076,0.060697533
110,0.014347126,0.048779126
120,0.014512393,0.059503898
130,0.01314624,0.054816686
140,0.014256244,0.060265016
150,0.012633518,0.046916053
160,0.0115383025,0.041727077
170,0.011544599,0.049502313
180,0.011774802,0.04020439
190,0.012361436,0.058198348
200,0.011732272,0.035639185
210,0.011695193,0.039111655
220,0.009599592,0.04233807
230,0.00957395,0.033790197
240,0.011918281,0.039549
250,0.011549275,0.04814267
260,0.008963634,0.04003157
270,0.0095789125,0.06217259
280,0.008832242,0.057510234
290,0.009710706,0.041437596
300,0.014165659,0.063732795
310,0.0084816115,0.03153157
320,0.010837023,0.033803094
330,0.01032363,0.041485388
340,0.009307684,0.04234685
350,0.00791986,0.049689807
360,0.007729861,0.04479469
370,0.011665084,0.05368328
380,0.007903114,0.03439893
390,0.0066220434,0.046503577
400,0.008948257,0.0486949
410,0.0094228545,0.053889688
420,0.0091869505,0.03838284
430,0.0086308075,0.04294138
440,0.008881954,0.04308203
450,0.008973429,0.044771817
460,0.0079174945,0.04802344
470,0.0087993555,0.06860798
480,0.0083602145,0.040939715
490,0.007948903,0.0482468
500,0.00799405,0.049846087
510,0.008013822,0.05214954
520,0.007764303,0.04723835
530,0.008181384,0.031540897
540,0.008791582,0.055160787
550,0.00734532,0.04243149
560,0.0074927006,0.03177472
570,0.007483282,0.041839268
580,0.008498487,0.03910895
590,0.007732842,0.032460112
600,0.006287471,0.036287267
610,0.0060388716,0.035160884
620,0.0053251125,0.034883868
630,0.0047037755,0.036802456
640,0.0052326913,0.047717802
650,0.0061311037,0.028069759
660,0.006379617,0.04984691
670,0.005621689,0.047493063
680,0.0059922026,0.043301113
690,0.004964397,0.03903854
700,0.004889261,0.036278732
710,0.0064531765,0.035101704
720,0.0055006505,0.037208755
730,0.0056698276,0.029522752
740,0.0047614262,0.033841733
750,0.004885658,0.03773442
760,0.0048660166,0.03599778
770,0.008399824,0.024462303
780,0.01316121,0.039607003
790,0.0045701955,0.031361196
800,0.003934381,0.029666044
810,0.004117346,0.029698228
820,0.0037922135,0.030241419
830,0.0040571927,0.03136068
840,0.0041232896,0.030116212
850,0.003919165,0.028765775
860,0.0045598033,0.03033222
870,0.004728561,0.028452849
880,0.0056659062,0.03516794
890,0.0046933726,0.03090537
900,0.0041422755,0.027656687
910,0.005371083,0.034774296
920,0.0050358325,0.037346464
930,0.0037457389,0.034604196
940,0.0035708263,0.032390334
950,0.004188851,0.027672088
960,0.007586543,0.020415872
970,0.0051255454,0.02844662
980,0.0051367367,0.03564852
990,0.0036461565,0.03498328
