0,0.19118114,0.36296713
10,0.06472585,0.21088514
20,0.05821877,0.17135483
30,0.05115244,0.16598341
40,0.05298751,0.23628967
50,0.05204403,0.21774739
60,0.054813202,0.20839244
70,0.049698975,0.17760521
80,0.049195424,0.19189253
90,0.051542155,0.18220472
100,0.050507598,0.18615498
110,0.053933736,0.18898647
120,0.052404318,0.15595976
130,0.054512933,0.21637689
140,0.0550583,0.1891054
150,0.047686014,0.17041543
160,0.05367576,0.19811091
170,0.0524757,0.14191817
180,0.05115211,0.17171235
190,0.047937114,0.16712458
200,0.047898617,0.19533494
210,0.053395823,0.19746798
220,0.049671456,0.1938252
230,0.049909763,0.20384602
240,0.05054223,0.18480773
250,0.046491787,0.16960582
260,0.049184784,0.17550597
270,0.05431016,0.21991648
280,0.04807152,0.17648824
290,0.04895998,0.19399332
300,0.050455146,0.20938414
310,0.049603075,0.19046466
320,0.04674875,0.20349945
330,0.04734158,0.18511845
340,0.046358623,0.21280478
350,0.05116923,0.27479655
360,0.04816672,0.18337917
370,0.05216213,0.24328546
380,0.04744513,0.22241996
390,0.048914067,0.19673945
400,0.047676556,0.24592966
410,0.04707724,0.19991894
420,0.051268477,0.22621863
430,0.047022216,0.2526735
440,0.046480708,0.2043298
450,0.052212276,0.25216338
460,0.048845876,0.24262334
470,0.04863227,0.21459271
480,0.04817929,0.2771838
490,0.04734436,0.24425426
500,0.048411418,0.23259367
510,0.046844132,0.24343319
520,0.046622306,0.23617095
530,0.04909848,0.25176746
540,0.049233332,0.28901154
550,0.04899512,0.2307505
560,0.04806821,0.2658219
570,0.048672326,0.24312216
580,0.04683922,0.26173183
590,0.047228225,0.2676217
600,0.047272205,0.22275403
610,0.047091186,0.27208936
620,0.04681538,0.24622223
630,0.047593236,0.25882405
640,0.048693277,0.27423507
650,0.048204564,0.25056756
660,0.046753135,0.2589929
670,0.04982368,0.30513108
680,0.049843792,0.26171425
690,0.04764642,0.30582467
700,0.046907805,0.25466046
710,0.046085384,0.28699842
720,0.047480684,0.3031942
730,0.04849146,0.24935172
740,0.047872763,0.3119861
750,0.046474956,0.26389563
760,0.04578322,0.2975587
770,0.0492945,0.28492296
780,0.04717253,0.2867377
790,0.049537998,0.30807453
800,0.045418885,0.2912174
810,0.04551117,0.2722447
820,0.04900088,0.31769106
830,0.048406795,0.27402556
840,0.04672447,0.26453966
850,0.04603261,0.31232393
860,0.048261978,0.2585672
870,0.046789963,0.32369134
880,0.050361916,0.33823466
890,0.046287604,0.28764027
900,0.046242554,0.31946722
910,0.049791753,0.2691406
920,0.0463169,0.32485843
930,0.047035415,0.29157442
940,0.050273668,0.30310726
950,0.049077477,0.33924472
960,0.046282206,0.28106374
970,0.04859103,0.34408674
980,0.0481359,0.33029914
990,0.049439546,0.32791287
